API_WellNo,Cnty,Hole,SideTrck,Completion
31069025880000,69,2588,0,0
31069025900000,69,2590,0,0
31069025910000,69,2591,0,0
31069025920000,69,2592,0,0
31069025930000,69,2593,0,0
31069026050000,69,2605,0,0
31069026060000,69,2606,0,0
31069026420000,69,2642,0,0
31069026490000,69,2649,0,0
31069026500000,69,2650,0,0
31069026510000,69,2651,0,0
31069026520000,69,2652,0,0
31069026530000,69,2653,0,0
31069026540000,69,2654,0,0
31069026600000,69,2660,0,0
31069026610000,69,2661,0,0
31069026620000,69,2662,0,0
31069028690000,69,2869,0,0
31069028700000,69,2870,0,0
31069028710000,69,2871,0,0
31069028720000,69,2872,0,0
31069028730000,69,2873,0,0
31069028740000,69,2874,0,0
31069028750000,69,2875,0,0
31069028760000,69,2876,0,0
31069028770000,69,2877,0,0
31069028780000,69,2878,0,0
31069028790000,69,2879,0,0
31069028800000,69,2880,0,0
31069028810000,69,2881,0,0
31069028820000,69,2882,0,0
31069028830000,69,2883,0,0
31069028840000,69,2884,0,0
31069028850000,69,2885,0,0
31069028860000,69,2886,0,0
31069028870000,69,2887,0,0
31069028880000,69,2888,0,0
31069028890000,69,2889,0,0
31069028900000,69,2890,0,0
31069028910000,69,2891,0,0
31069028920000,69,2892,0,0
31069028930000,69,2893,0,0
31069028940000,69,2894,0,0
31069028980000,69,2898,0,0
31069028990000,69,2899,0,0
31069029000000,69,2900,0,0
31069029010000,69,2901,0,0
31069033160000,69,3316,0,0
31069033170000,69,3317,0,0
31069033220000,69,3322,0,0
31069038590000,69,3859,0,0
31069038660000,69,3866,0,0
31069038780000,69,3878,0,0
31069038820000,69,3882,0,0
31069038990000,69,3899,0,0
31069039130000,69,3913,0,0
31069039180000,69,3918,0,0
31069039290000,69,3929,0,0
31069039300000,69,3930,0,0
31069039310000,69,3931,0,0
31069039450000,69,3945,0,0
31069039470000,69,3947,0,0
31069039640000,69,3964,0,0
31069039710000,69,3971,0,0
31069039760000,69,3976,0,0
31069039770000,69,3977,0,0
31069039780000,69,3978,0,0
31069039820000,69,3982,0,0
31069039840000,69,3984,0,0
31069039850000,69,3985,0,0
31069039880000,69,3988,0,0
31069039910000,69,3991,0,0
31069039970000,69,3997,0,0
31069039980000,69,3998,0,0
31069039990000,69,3999,0,0
31069040030000,69,4003,0,0
31069040040000,69,4004,0,0
31069040050000,69,4005,0,0
31069040060000,69,4006,0,0
31069040210000,69,4021,0,0
31069040220000,69,4022,0,0
31069040230000,69,4023,0,0
31069040270000,69,4027,0,0
31069040280000,69,4028,0,0
31069040350000,69,4035,0,0
31069040360000,69,4036,0,0
31069040370000,69,4037,0,0
31069040400000,69,4040,0,0
31069040410000,69,4041,0,0
31069040540000,69,4054,0,0
31069040570000,69,4057,0,0
31069040580000,69,4058,0,0
31069040590000,69,4059,0,0
31069040600000,69,4060,0,0
31069040740000,69,4074,0,0
31069040750000,69,4075,0,0
31069040790000,69,4079,0,0
31069040800000,69,4080,0,0
31069040830000,69,4083,0,0
31069040840000,69,4084,0,0
31069040860000,69,4086,0,0
31069040900000,69,4090,0,0
31069040910000,69,4091,0,0
31069040990000,69,4099,0,0
31069041000000,69,4100,0,0
31069041070000,69,4107,0,0
31069041180000,69,4118,0,0
31069041190000,69,4119,0,0
31069041460000,69,4146,0,0
31069041590000,69,4159,0,0
31069041600000,69,4160,0,0
31069043940000,69,4394,0,0
31069043950000,69,4395,0,0
31069044020000,69,4402,0,0
31069044090000,69,4409,0,0
31069044490000,69,4449,0,0
31069044500000,69,4450,0,0
31069046070000,69,4607,0,0
31069047600000,69,4760,0,0
31069048460000,69,4846,0,0
31069048590000,69,4859,0,0
31069048600000,69,4860,0,0
31069048610000,69,4861,0,0
31069048620000,69,4862,0,0
31069048700000,69,4870,0,0
31069048710000,69,4871,0,0
31069049150000,69,4915,0,0
31069049160000,69,4916,0,0
31069049220000,69,4922,0,0
31069049240000,69,4924,0,0
31069049470000,69,4947,0,0
31069049560000,69,4956,0,0
31069050480000,69,5048,0,0
31069050560000,69,5056,0,0
31069051010000,69,5101,0,0
31069063950000,69,6395,0,0
31069090970000,69,9097,0,0
31069090980000,69,9098,0,0
31069090990000,69,9099,0,0
31069091920000,69,9192,0,0
31069095550000,69,9555,0,0
31069095910000,69,9591,0,0
31069095920000,69,9592,0,0
31069095930000,69,9593,0,0
31069095940000,69,9594,0,0
31069098100000,69,9810,0,0
31069111680000,69,11168,0,0
31069112220000,69,11222,0,0
31069112410000,69,11241,0,0
31069114280000,69,11428,0,0
31069120080000,69,12008,0,0
31069120380000,69,12038,0,0
31069120390000,69,12039,0,0
31069120400000,69,12040,0,0
31069120410000,69,12041,0,0
31069120420000,69,12042,0,0
31069121260000,69,12126,0,0
31069121620000,69,12162,0,0
31069121950000,69,12195,0,0
31069122300000,69,12230,0,0
31069123930000,69,12393,0,0
31069139850000,69,13985,0,0
31069141720000,69,14172,0,0
31069142960000,69,14296,0,0
31069152830000,69,15283,0,0
31069153920000,69,15392,0,0
31069154050000,69,15405,0,0
31069154410000,69,15441,0,0
31069155130000,69,15513,0,0
31069161110000,69,16111,0,0
31069173140000,69,17314,0,0
31069173660000,69,17366,0,0
31069174160001,69,17416,0,1
31069174480000,69,17448,0,0
31069174510000,69,17451,0,0
31069194190000,69,19419,0,0
31069194200000,69,19420,0,0
31069195370000,69,19537,0,0
31069205380000,69,20538,0,0
31069205400000,69,20540,0,0
31069205410000,69,20541,0,0
31069205420000,69,20542,0,0
31069205450000,69,20545,0,0
31069205820000,69,20582,0,0
31069205830000,69,20583,0,0
31069205890000,69,20589,0,0
31069205900000,69,20590,0,0
31069205910000,69,20591,0,0
31069213290000,69,21329,0,0
31069214650000,69,21465,0,0
31069215010000,69,21501,0,0
31069215030000,69,21503,0,0
31069229430000,69,22943,0,0
31069229430100,69,22943,1,0
31069229850000,69,22985,0,0
31069229850100,69,22985,1,0
31069229850200,69,22985,2,0
31069260160000,69,26016,0,0
31069261300000,69,26130,0,0
31069261310000,69,26131,0,0
31069261320000,69,26132,0,0
31069261370000,69,26137,0,0
31069261500000,69,26150,0,0
31069261530000,69,26153,0,0
31069603300000,69,60330,0,0
31069603370000,69,60337,0,0
31069603380000,69,60338,0,0
31069606640000,69,60664,0,0
31069606650000,69,60665,0,0
31069606660000,69,60666,0,0
31069606670000,69,60667,0,0
31069606680000,69,60668,0,0
31069606690000,69,60669,0,0
31069606700000,69,60670,0,0
31069606710000,69,60671,0,0
31069606720000,69,60672,0,0
31069606730000,69,60673,0,0
31069606740000,69,60674,0,0
31069611820000,69,61182,0,0
31069615910000,69,61591,0,0
31069615960000,69,61596,0,0
31069617440000,69,61744,0,0
31069617460000,69,61746,0,0
31071010010000,71,1001,0,0
31071010680000,71,1068,0,0
31071023580000,71,2358,0,0
31071130290000,71,13029,0,0
31071210340000,71,21034,0,0
31071270140000,71,27014,0,0
31071270230000,71,27023,0,0
31071270240000,71,27024,0,0
31071270250000,71,27025,0,0
31071270260000,71,27026,0,0
31071300000000,71,30000,0,0
31071300010000,71,30001,0,0
31071300020000,71,30002,0,0
31071300030000,71,30003,0,0
31071300040000,71,30004,0,0
31071300050000,71,30005,0,0
31071300060000,71,30006,0,0
31071300070000,71,30007,0,0
31071300080000,71,30008,0,0
31071616070000,71,61607,0,0
31071616480000,71,61648,0,0
31073007110000,73,711,0,0
31073009110000,73,911,0,0
31073010130000,73,1013,0,0
31073010470000,73,1047,0,0
31073010480000,73,1048,0,0
31073044760000,73,4476,0,0
31073044890000,73,4489,0,0
31073046110000,73,4611,0,0
31073047220000,73,4722,0,0
31073047300000,73,4730,0,0
31073047520000,73,4752,0,0
31073047530000,73,4753,0,0
31073047640000,73,4764,0,0
31073048730000,73,4873,0,0
31073049120000,73,4912,0,0
31073049940000,73,4994,0,0
31073050070000,73,5007,0,0
31073050080000,73,5008,0,0
31073050690000,73,5069,0,0
31073050860000,73,5086,0,0
31073050910000,73,5091,0,0
31073050960000,73,5096,0,0
31073093720000,73,9372,0,0
31073093730000,73,9373,0,0
31073093740000,73,9374,0,0
31073093750000,73,9375,0,0
31073093760000,73,9376,0,0
31073093770000,73,9377,0,0
31073095400000,73,9540,0,0
31075007120000,75,712,0,0
31075007130000,75,713,0,0
31075007140000,75,714,0,0
31075007150000,75,715,0,0
31075007170000,75,717,0,0
31075007180000,75,718,0,0
31075007200000,75,720,0,0
31075007210000,75,721,0,0
31075007220000,75,722,0,0
31075007230000,75,723,0,0
31075007240000,75,724,0,0
31075007250000,75,725,0,0
31075007260000,75,726,0,0
31075007270000,75,727,0,0
31075007280000,75,728,0,0
31075009120000,75,912,0,0
31075009130000,75,913,0,0
31075009140000,75,914,0,0
31075010080000,75,1008,0,0
31075024000000,75,2400,0,0
31075024230000,75,2423,0,0
31075024240000,75,2424,0,0
31075024250000,75,2425,0,0
31075024260000,75,2426,0,0
31075024270000,75,2427,0,0
31075024280000,75,2428,0,0
31075024290000,75,2429,0,0
31075024300000,75,2430,0,0
31075024310000,75,2431,0,0
31075024320000,75,2432,0,0
31075024330000,75,2433,0,0
31075024340000,75,2434,0,0
31075024350000,75,2435,0,0
31075024360000,75,2436,0,0
31075024370000,75,2437,0,0
31075024380000,75,2438,0,0
31075024390000,75,2439,0,0
31075024400000,75,2440,0,0
31075024410000,75,2441,0,0
31075024420000,75,2442,0,0
31075024430000,75,2443,0,0
31075024440000,75,2444,0,0
31075024450000,75,2445,0,0
31075024460000,75,2446,0,0
31075024470000,75,2447,0,0
31075024480000,75,2448,0,0
31075024490000,75,2449,0,0
31075024500000,75,2450,0,0
31075024510000,75,2451,0,0
31075024520000,75,2452,0,0
31075024530000,75,2453,0,0
31075024540000,75,2454,0,0
31075024550000,75,2455,0,0
31075024560000,75,2456,0,0
31075024570000,75,2457,0,0
31075024580000,75,2458,0,0
31075024590000,75,2459,0,0
31075024600000,75,2460,0,0
31075024610000,75,2461,0,0
31075024620000,75,2462,0,0
31075024630000,75,2463,0,0
31075024640000,75,2464,0,0
31075024650000,75,2465,0,0
31075024660000,75,2466,0,0
31075024670000,75,2467,0,0
31075024680000,75,2468,0,0
31075024690000,75,2469,0,0
31075024700000,75,2470,0,0
31075024710000,75,2471,0,0
31075024720000,75,2472,0,0
31075024730000,75,2473,0,0
31075024740000,75,2474,0,0
31075024750000,75,2475,0,0
31075024760000,75,2476,0,0
31075024770000,75,2477,0,0
31075024780000,75,2478,0,0
31075024790000,75,2479,0,0
31075024800000,75,2480,0,0
31075024810000,75,2481,0,0
31075024820000,75,2482,0,0
31075024830000,75,2483,0,0
31075024840000,75,2484,0,0
31075024850000,75,2485,0,0
31075024860000,75,2486,0,0
31075024870000,75,2487,0,0
31075024880000,75,2488,0,0
31075024890000,75,2489,0,0
31075024900000,75,2490,0,0
31075024910000,75,2491,0,0
31075024920000,75,2492,0,0
31075024930000,75,2493,0,0
31075024940000,75,2494,0,0
31075024950000,75,2495,0,0
31075024960000,75,2496,0,0
31075024970000,75,2497,0,0
31075024980000,75,2498,0,0
31075024990000,75,2499,0,0
31075025000000,75,2500,0,0
31075025010000,75,2501,0,0
31075025020000,75,2502,0,0
31075025030000,75,2503,0,0
31075025040000,75,2504,0,0
31075025050000,75,2505,0,0
31075025060000,75,2506,0,0
31075025070000,75,2507,0,0
31075025080000,75,2508,0,0
31075025090000,75,2509,0,0
31075025100000,75,2510,0,0
31075025110000,75,2511,0,0
31075025120000,75,2512,0,0
31075025130000,75,2513,0,0
31075025140000,75,2514,0,0
31075025150000,75,2515,0,0
31075025160000,75,2516,0,0
31075025170000,75,2517,0,0
31075025180000,75,2518,0,0
31075025190000,75,2519,0,0
31075025200000,75,2520,0,0
31075025210000,75,2521,0,0
31075025220000,75,2522,0,0
31075025230000,75,2523,0,0
31075025240000,75,2524,0,0
31075025250000,75,2525,0,0
31075025260000,75,2526,0,0
31075025270000,75,2527,0,0
31075025280000,75,2528,0,0
31075025290000,75,2529,0,0
31075025300000,75,2530,0,0
31075025310000,75,2531,0,0
31075025320000,75,2532,0,0
31075025330000,75,2533,0,0
31075025340000,75,2534,0,0
31075025350000,75,2535,0,0
31075025360000,75,2536,0,0
31075025370000,75,2537,0,0
31075025380000,75,2538,0,0
31075025390000,75,2539,0,0
31075025400000,75,2540,0,0
31075025410000,75,2541,0,0
31075025420000,75,2542,0,0
31075025430000,75,2543,0,0
31075025440000,75,2544,0,0
31075025450000,75,2545,0,0
31075025460000,75,2546,0,0
31075025470000,75,2547,0,0
31075025480000,75,2548,0,0
31075025490000,75,2549,0,0
31075025500000,75,2550,0,0
31075025510000,75,2551,0,0
31075025520000,75,2552,0,0
31075025530000,75,2553,0,0
31075025540000,75,2554,0,0
31075025550000,75,2555,0,0
31075025560000,75,2556,0,0
31075025570000,75,2557,0,0
31075025580000,75,2558,0,0
31075025590000,75,2559,0,0
31075025600000,75,2560,0,0
31075025610000,75,2561,0,0
31075025620000,75,2562,0,0
31075025630000,75,2563,0,0
31075025640000,75,2564,0,0
31075025650000,75,2565,0,0
31075025660000,75,2566,0,0
31075025670000,75,2567,0,0
31075025680000,75,2568,0,0
31075025690000,75,2569,0,0
31075025700000,75,2570,0,0
31075025710000,75,2571,0,0
31075025720000,75,2572,0,0
31075025730000,75,2573,0,0
31075025740000,75,2574,0,0
31075025750000,75,2575,0,0
31075025760000,75,2576,0,0
31075025770000,75,2577,0,0
31075025780000,75,2578,0,0
31075025790000,75,2579,0,0
31075025800000,75,2580,0,0
31075025810000,75,2581,0,0
31075026970000,75,2697,0,0
31075042010000,75,4201,0,0
31075042080000,75,4208,0,0
31075042090000,75,4209,0,0
31075043570000,75,4357,0,0
31075043580000,75,4358,0,0
31075045200000,75,4520,0,0
31075050120000,75,5012,0,0
31075093780000,75,9378,0,0
31075112370000,75,11237,0,0
31075112380000,75,11238,0,0
31075112390000,75,11239,0,0
31075123980000,75,12398,0,0
31075123990000,75,12399,0,0
31075124060000,75,12406,0,0
31075124470000,75,12447,0,0
31075152280000,75,15228,0,0
31075156130000,75,15613,0,0
31075156280000,75,15628,0,0
31075167980000,75,16798,0,0
31075168140000,75,16814,0,0
31075168150000,75,16815,0,0
31075168160000,75,16816,0,0
31075168170000,75,16817,0,0
31075168180000,75,16818,0,0
31075230700000,75,23070,0,0
31075230710000,75,23071,0,0
31075230770000,75,23077,0,0
31075617430000,75,61743,0,0
31075617480000,75,61748,0,0
31075617560000,75,61756,0,0
31075617580000,75,61758,0,0
31075617590000,75,61759,0,0
31075617600000,75,61760,0,0
31077026120000,77,2612,0,0
31077040500000,77,4050,0,0
31077040550000,77,4055,0,0
31077042450000,77,4245,0,0
31077044290000,77,4429,0,0
31077045470000,77,4547,0,0
31077101380000,77,10138,0,0
31077107250000,77,10725,0,0
31077108340000,77,10834,0,0
31077108380000,77,10838,0,0
31077210360000,77,21036,0,0
31077210370000,77,21037,0,0
31077236270000,77,23627,0,0
31077237590000,77,23759,0,0
31077237600000,77,23760,0,0
31077237820000,77,23782,0,0
31077237830000,77,23783,0,0
31077237840000,77,23784,0,0
31077237850000,77,23785,0,0
31077237860000,77,23786,0,0
31081209800000,81,20980,0,0
31081210010000,81,21001,0,0
31081210020000,81,21002,0,0
31081210030000,81,21003,0,0
31081210040000,81,21004,0,0
31081236250000,81,23625,0,0
31081236260000,81,23626,0,0
31081237320000,81,23732,0,0
31081237330000,81,23733,0,0
31081237340000,81,23734,0,0
31085270120000,85,27012,0,0
31085270130000,85,27013,0,0
31087270150000,87,27015,0,0
31087270150001,87,27015,0,1
31087270150002,87,27015,0,2
31087270160000,87,27016,0,0
31087270170000,87,27017,0,0
31087270180000,87,27018,0,0
31087300000000,87,30000,0,0
31089261860000,89,26186,0,0
31091026350000,91,2635,0,0
31091048440000,91,4844,0,0
31093046610000,93,4661,0,0
31095009320000,95,932,0,0
31095102630000,95,10263,0,0
31095210060000,95,21006,0,0
31097000700000,97,70,0,0
31097002690000,97,269,0,0
31097003000000,97,300,0,0
31097003720000,97,372,0,0
31097003730000,97,373,0,0
31097003780000,97,378,0,0
31097004480000,97,448,0,0
31097004490000,97,449,0,0
31097004500000,97,450,0,0
31097004800000,97,480,0,0
31097004880000,97,488,0,0
31097005180000,97,518,0,0
31097005190000,97,519,0,0
31097005200000,97,520,0,0
31097005210000,97,521,0,0
31097005220000,97,522,0,0
31097005230000,97,523,0,0
31097005240000,97,524,0,0
31097005250000,97,525,0,0
31097005260000,97,526,0,0
31097005270000,97,527,0,0
31097005280000,97,528,0,0
31097005290000,97,529,0,0
31097005300000,97,530,0,0
31097005310000,97,531,0,0
31097005320000,97,532,0,0
31097005330000,97,533,0,0
31097005340000,97,534,0,0
31097005370000,97,537,0,0
31097005380000,97,538,0,0
31097005400000,97,540,0,0
31097005410000,97,541,0,0
31097005420000,97,542,0,0
31097005440000,97,544,0,0
31097005480000,97,548,0,0
31097005490000,97,549,0,0
31097005590000,97,559,0,0
31097005600000,97,560,0,0
31097005610000,97,561,0,0
31097005620000,97,562,0,0
31097005630000,97,563,0,0
31097005640000,97,564,0,0
31097005650000,97,565,0,0
31097005710000,97,571,0,0
31097005720000,97,572,0,0
31097005730000,97,573,0,0
31097005740000,97,574,0,0
31097005800000,97,580,0,0
31097005830000,97,583,0,0
31097005850000,97,585,0,0
31097005860000,97,586,0,0
31097005890000,97,589,0,0
31097005910000,97,591,0,0
31097005920000,97,592,0,0
31097005930000,97,593,0,0
31097005940000,97,594,0,0
31097006220000,97,622,0,0
31097006260000,97,626,0,0
31097006340000,97,634,0,0
31097006350000,97,635,0,0
31097006380000,97,638,0,0
31097006390000,97,639,0,0
31097006400000,97,640,0,0
31097006410000,97,641,0,0
31097006420000,97,642,0,0
31097006430000,97,643,0,0
31097007320000,97,732,0,0
31097007330000,97,733,0,0
31097007340000,97,734,0,0
31097007350000,97,735,0,0
31097007360000,97,736,0,0
31097007370000,97,737,0,0
31097007380000,97,738,0,0
31097007390000,97,739,0,0
31097010240000,97,1024,0,0
31097010740000,97,1074,0,0
31097010750000,97,1075,0,0
31097010760000,97,1076,0,0
31097010770000,97,1077,0,0
31097010780000,97,1078,0,0
31097010790000,97,1079,0,0
31097010800000,97,1080,0,0
31097010810000,97,1081,0,0
31097010820000,97,1082,0,0
31097010830000,97,1083,0,0
31097010840000,97,1084,0,0
31097010850000,97,1085,0,0
31097010860000,97,1086,0,0
31097010870000,97,1087,0,0
31097010880000,97,1088,0,0
31097010890000,97,1089,0,0
31097010900000,97,1090,0,0
31097010910000,97,1091,0,0
31097010920000,97,1092,0,0
31097010930000,97,1093,0,0
31097010950000,97,1095,0,0
31097011010000,97,1101,0,0
31097011020000,97,1102,0,0
31097011080000,97,1108,0,0
31097011110000,97,1111,0,0
31097011120000,97,1112,0,0
31097011130000,97,1113,0,0
31097011140000,97,1114,0,0
31097011150000,97,1115,0,0
31097011160000,97,1116,0,0
31097011170000,97,1117,0,0
31097011180000,97,1118,0,0
31097011190000,97,1119,0,0
31097011200000,97,1120,0,0
31097011210000,97,1121,0,0
31097011220000,97,1122,0,0
31097011260000,97,1126,0,0
31097011270000,97,1127,0,0
31097011280000,97,1128,0,0
31097011300000,97,1130,0,0
31097011310000,97,1131,0,0
31097011320000,97,1132,0,0
31097011330000,97,1133,0,0
31097011340000,97,1134,0,0
31097011440000,97,1144,0,0
31097011460000,97,1146,0,0
31097011960000,97,1196,0,0
31097012820000,97,1282,0,0
31097018100000,97,1810,0,0
31097018110000,97,1811,0,0
31097018120000,97,1812,0,0
31097018130000,97,1813,0,0
31097026090000,97,2609,0,0
31097026100000,97,2610,0,0
31097026110000,97,2611,0,0
31097026430000,97,2643,0,0
31097026440000,97,2644,0,0
31097026450000,97,2645,0,0
31097026460000,97,2646,0,0
31097026470000,97,2647,0,0
31097029700000,97,2970,0,0
31097032540000,97,3254,0,0
31097032900000,97,3290,0,0
31097032900001,97,3290,0,1
31097038880000,97,3888,0,0
31097038890000,97,3889,0,0
31097038900000,97,3890,0,0
31097038910000,97,3891,0,0
31097038920000,97,3892,0,0
31097039400000,97,3940,0,0
31097039400001,97,3940,0,1
31097039460000,97,3946,0,0
31097039650000,97,3965,0,0
31097041200000,97,4120,0,0
31097041870000,97,4187,0,0
31097044000000,97,4400,0,0
31097057790000,97,5779,0,0
31097057800000,97,5780,0,0
31097057810000,97,5781,0,0
31097090270000,97,9027,0,0
31097090280000,97,9028,0,0
31097093790000,97,9379,0,0
31097093800000,97,9380,0,0
31097093810000,97,9381,0,0
31097093820000,97,9382,0,0
31097093830000,97,9383,0,0
31097093840000,97,9384,0,0
31097093850000,97,9385,0,0
31097093860000,97,9386,0,0
31097093870000,97,9387,0,0
31097093880000,97,9388,0,0
31097093890000,97,9389,0,0
31097093910000,97,9391,0,0
31097093920000,97,9392,0,0
31097093930000,97,9393,0,0
31097093940000,97,9394,0,0
31097093950000,97,9395,0,0
31097093960000,97,9396,0,0
31097093970000,97,9397,0,0
31097093980000,97,9398,0,0
31097093990000,97,9399,0,0
31097094000000,97,9400,0,0
